timestamp,0,159,319,479
0,0.00014835289306463904,0.0008649712157189531,0.025148687282180917,0.026538838228754216
6,0.00014751732951144475,0.0008632530657199818,0.025146572003694245,0.0265367764696547
12,0.00014670523741542647,0.0008615166808082325,0.025144430553562486,0.026534689198868745
18,0.00014591842763669657,0.0008597621851135953,0.025142262926774232,0.026532576411431617
24,0.00014515875538937973,0.0008579897055462042,0.025140069118256524,0.026530438102317568
30,0.00014442811809291405,0.0008561993718537866,0.025137849122874874,0.026528274266439843
36,0.00014372845278989472,0.0008543913166804818,0.025135602935433213,0.026526084898650614
42,0.00014306173310595056,0.0008525656756271053,0.025133330550673894,0.02652386999374101
48,0.00014242996573067714,0.0008507225873129172,0.025131031963277664,0.026521629546441057
54,0.00014183518640296794,0.0008488621934389328,0.02512870716786364,0.026519363551419664
60,0.00014127945538922222,0.0008469846388527973,0.02512635615898927,0.026517072003284594
66,0.00014076485244933365,0.0008450900716152716,0.02512397893115034,0.02651475489658246
72,0.00014029347129281743,0.0008431786430683505,0.025121575478780942,0.026512412225798677
78,0.00013986741353558518,0.00084125050790504,0.025119145796253427,0.026510043985357445
84,0.00013948878217720278,0.0008393058242408533,0.025116689877878413,0.026507650169621724
90,0.00013915967462867088,0.0008373447536870708,0.025114207717904766,0.026505230772893226
96,0.00013888217533088832,0.0008353674614257086,0.025111699310519528,0.026502785789412342
102,0.00013865834801544442,0.0008333741162863849,0.02510916464984795,0.026500315213358185
108,0.00013849022766982116,0.0008313648908249786,0.025106603729953426,0.026497819038848496
114,0.0001383798122801163,0.000829339961404208,0.02510401654483751,0.026495297259939665
120,0.00013832905443419315,0.0008272995082760998,0.02510140308843984,0.026492749870626688
126,0.00013833985287705445,0.0008252437156664608,0.02509876335463817,0.026490176864843142
132,0.0001384140441179642,0.0008231727718612952,0.025096097337248286,0.026487578236461144
138,0.00013855339419410265,0.0008210868692953321,0.025093405030024038,0.026484953979291345
144,0.00013875959069918457,0.0008189862046425456,0.02509068642665727,0.0264823040870829
150,0.00013903423518646013,0.0008168709789088304,0.02508794152077782,0.026479628553523434
156,0.00013937883605360081,0.0008147413975268288,0.025085170305953478,0.02647692737223899
162,0.0001397948020125157,0.0008125976704529257,0.025082372775689993,0.02647420053679408
168,0.00014028343623990965,0.000810440012266448,0.025079548923430988,0.02647144804069154
174,0.00014084593129410096,0.000808268642271168,0.025076698742557985,0.0264686698773726
180,0.00014148336487141395,0.0008060837845990684,0.025073822226390378,0.02646586604021682
